_id,pin,address,billing_city,current_delq_tax,current_delq_pi,prior_years,prior_delq_tax,prior_delq_pi,state_description,neighborhood,council_district,ward,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
2000229,0173C00068000000,1654 WESTMORELAND AVE,"PITTSBURGH, PA",440.29,0,13,8094.11,9463.72,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89062822796926,40.47055070766016
2000230,0173E00054000000,1374 PAULSON AVE,"PITTSBURGH, PA",141.84,0,13,2220.89,1660.5,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.8980803929377,40.46959665076382
2000231,0173F00324000000,SOMERSET ST,"PITTSBURGH, PA",19.06,0,13,255.68,195.53,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89219278396878,40.467510962899354
2000232,0173J00008000000,OLIVANT ST,"PITTSBURGH, PA",24.79,0,13,302.18,193.76,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.8992172359363,40.46699728053345
2000233,0124G00115000000,6424 DEAN ST,"PITTSBURGH, PA",112.78,0,13,1891.54,1499.35,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.90504767702502,40.46855820823859
2000234,0124L00228000000,ROWAN ST,"PITTSBURGH, PA",64.8,0,13,1739.77,1625.83,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.90575277957917,40.46635121025675
2000235,0124L00237000000,ROWAN ST,"PITTSBURGH, PA",7.62,0,13,1642.2,2144.44,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.90648097699288,40.46670668723013
2000236,0173A00096000000,CHURCHLAND ST,"PITTSBURGH, PA",9.54,0,13,2389.14,2925.53,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89626738458469,40.47051907951619
2000237,0124R00309000000,LYRIC ST,"PITTSBURGH, PA",20.98,0,13,268.4,26.27,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.90432086370987,40.46442945186014
2000238,0173L00072000000,1520 OAKDENE ST,"PITTSBURGH, PA",46.7,0,13,539.98,326.98,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89069536377923,40.46606728201584
2000239,0173F00323000000,7254 SOMERSET ST,"PITTSBURGH, PA",935.86,0,13,12529.45,9609.61,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89210398515316,40.467516189017694
2000240,0172N00011000000,6965 LEMINGTON AVE,"PITTSBURGH, PA",428.86,0,13,5694.66,3868.82,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89849292386488,40.47219865309082
2000241,0173P00146000000,1335 SILVERTON AVE,"PITTSBURGH, PA",270.65,0,13,3171.81,1941.06,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89191771153791,40.463025159277805
2000242,0173J00310000000,324 MINGO ST,"PITTSBURGH, PA",196.33,0,13,2593.83,1776.4,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-18,-79.89537367185683,40.46548907901799
2000243,0124L00226000000,ROWAN ST,"PITTSBURGH, PA",64.8,0,13,1976.02,1946.86,Residential,Lincoln-Lemington-Belmar,9,12,2,12,5,3-15,-79.90559489837031,40.466254647248654
2000244,0022F00064000000,1322 ADAMS ST,"PITTSBURGH, PA",0,0,13,278.05,321.69,Gov't Owned,Manchester,6,21,1,21,1,1-8,-80.02721766284972,40.45897824134793
2000245,0076N00013000000,1355 GEYER AVE,"SANTA CLARA, CA",966.35,0,13,11841.3,7578.83,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03255399185909,40.47396700644872
2000246,0076L00122000000,GRAND AVE,"CHESTER, PA",383.12,0,13,7046.96,5243.17,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.02425689587795,40.47513732815777
2000247,0045N00144000A00,2316 ATMORE ST,"PITTSBURGH, PA",425.05,0,13,5586.14,4222.9,Residential,Marshall-Shadeland,6,27,1,27,1,1-9,-80.03020045263041,40.46287719852081
2000248,0076J00354000000,179 LECKY AVE,"PITTSBURGH, PA",472.69,0,13,6030.6,4009.38,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.032247781567,40.47587756593327
2000249,0044C00243000000,COHUTTA ST,"PITTSBURGH, PA",5.73,0,13,4749.78,5461.83,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03732407389873,40.47151195884686
2000250,0045N00311000A00,2349 COLORADO ST,"PITTSBURGH, PA",249.69,0,13,3257.39,2207.14,Residential,Marshall-Shadeland,6,27,1,27,1,1-9,-80.03141039382275,40.46373526280447
2000251,0076N00044000000,1316 COMPLETE ST,"PITTSBURGH, PA",657.58,0,13,8191.44,5325.49,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03221125279836,40.47357861740248
2000252,0075S00178000000,ECKERT ST,"PITTSBURGH, PA",385.01,0,13,4380.99,2653.64,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03540912601468,40.472561507434456
2000253,0044D00032000000,ECKERT ST,"CHESTER, PA",316.4,0,13,3955.16,2579.77,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03341361806515,40.471636207061465
2000254,0076N00210000000,3118 FREDERICK ST,"PITTSBURGH, PA",557.3,0,13,8039.44,5038.43,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03078695081649,40.47399180427465
2000255,0045B00056000000,2805 STAYTON ST,"WILMERDING, PA",987.33,0,13,12780.15,8601.27,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.02787298695857,40.47044228025799
2000256,0076R00006000000,929 SMITHTON AVE,"PITTSBURGH, PA",691.89,0,13,8818.01,5795.36,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.0241458456493,40.47456988335258
2000257,0045N00035000000,HALSEY PL,"PITTSBURGH, PA",3.81,0,13,185.44,177.12,Residential,Marshall-Shadeland,6,27,1,27,1,1-9,-80.02960646353618,40.464167786163465
2000258,0076F00123000000,LANGTRY ST,"PITTSBURGH, PA",350.7,0,13,4293.79,2745.96,Residential,Marshall-Shadeland,1,27,1,27,1,1-14,-80.02737042088538,40.47781003070247
2000259,0044H00257000000,2804 CALIFORNIA AVE,"PITTSBURGH, PA",94.1,0,13,2245.42,1344.42,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.0352983331424,40.46894103523439
2000260,0075S00181000000,3148 LECKY AVE,"PITTSBURGH, PA",112.78,0,13,1868.88,1439.94,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.0353242250879,40.47268539900959
2000261,0044D00183000000,1542 FORSYTHE ST,"PITTSBURGH, PA",274.47,0,13,4107.19,3078.26,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03512756513072,40.471026933498266
2000262,0045N00231000A00,2318 COLORADO ST,"LINESVILLE, PA",17.62,0,13,544.04,552.88,Residential,Marshall-Shadeland,6,27,1,27,1,1-9,-80.03080909993083,40.462831406645066
2000263,0044D00031000000,1424 ECKERT ST,"CHESTER, PA",1078.81,0,13,13783.94,9171.25,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03333287282803,40.47163302575695
2000264,0044M00025000000,TRIMBLE ST,"PITTSBURGH, PA",22.87,0,13,873.98,1145.22,Residential,Marshall-Shadeland,6,27,1,27,1,1-14,-80.03324878602987,40.46714433378052
2000265,0010D00124000000,706 WEBSTER TER,"PITTSBURGH, PA",667.12,0,13,8251.62,5328.96,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96771823502958,40.45198183624842
2000266,0010K00367000000,SOMERS ST,"BRIDGEWATER, NJ",385.01,0,13,6131.04,6382.77,Residential,Middle Hill,6,5,3,5,2,2-5,-79.97502447853344,40.447727390640445
2000267,0010D00123000000,704 WEBSTER TER,"PITTSBURGH, PA",659.49,0,13,8171.06,5285.35,Residential,Middle Hill,6,5,3,5,2,2-5,-79.9676891720754,40.451939682895514
2000268,0010M00030000000,2537 ELBA ST,"PITTSBURGH, PA",512.72,0,13,5924.23,3570.12,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96975109778927,40.4468228918716
2000269,0010H00171000000,553 MORGAN ST,"PITTSBURGH, PA",482.22,0,13,5540.66,3462.17,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96787976112864,40.449065072460094
2000270,0010M00014000000,2516 HALLETT ST,"PITTSBURGH, PA",699.52,0,13,7799.28,6869.45,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96988116661501,40.447147102851375
2000271,0010D00135000000,705 WEBSTER TER,"PITTSBURGH, PA",449.83,0,13,5742.9,3818.38,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96794147977661,40.451832876994395
2000272,0010D00132000000,711 WEBSTER TER,"PITTSBURGH, PA",444.11,0,13,5132.93,3094.2,Residential,Middle Hill,6,5,3,5,2,2-5,-79.96802782627823,40.45195493274028
2000273,0014S00236000000,PENN AVE,"PITTSBURGH, PA",0,0,13,6130.53,7827.4,Residential,Mount Oliver Borough,,,,,,,,
2000274,0003N00073000101,58 CRAIGHEAD ST,"PITTSBURGH, PA",697.61,0,13,8153.22,4974.94,Residential,Mount Washington,3,18,5,18,3,4-5,-79.9987104066891,40.42388297590863
2000275,0004S00213000000,ESTELLA AVE,"PITTSBURGH, PA",15.25,0,13,374.34,346.6,Residential,Mount Washington,3,18,5,18,3,4-5,-80.00121458864736,40.42389953030452
2000276,0004J00094000000,511 GRACE ST,"CORAOPOLIS, PA",163.92,0,13,2050.75,1339.95,Residential,Mount Washington,2,19,5,19,3,4-27,-80.01453889304706,40.4278504398537
2000277,0004S00288000000,79 HABERMAN AVE,"PITTSBURGH, PA",653.76,0,13,7559.66,4595.65,Residential,Mount Washington,3,18,5,18,3,4-5,-80.00247118975514,40.42374523220963
2000278,0004J00093000000,511 GRACE ST,"CORAOPOLIS, PA",930.13,0,13,10905.82,6708.97,Residential,Mount Washington,2,19,5,19,3,4-27,-80.01459884927395,40.42775025511549
2000279,0004K00340000000,69 GREENBUSH ST,"PITTSBURGH, PA",268.75,0,13,3345.12,2173.14,Residential,Mount Washington,2,19,5,19,3,4-27,-80.00799419837314,40.42701008560337
2000280,0001N00112000300,145 BIGHAM ST,"PITTSBURGH, PA",753.97,0,13,7794.76,64.94,Residential,Mount Washington,2,19,5,19,3,4-1,-80.0146193349565,40.43448061539382
2000281,0032A00176000000,504 ORMSBY AVE,"PITTSBURGH, PA",123.34,0,13,1421.52,857.52,Residential,Mt. Oliver,3,16,4,16,3,4-8,-79.97892176231943,40.412583484177134
2000282,0134L00250000000,MOONEY RD,"PITTSBURGH, PA",240.16,0,13,3114.87,2099.97,Residential,New Homestead,5,31,4,31,4,4-20,-79.92054506234925,40.37824088506339
2000283,0091P00325000000,CIRCLE AVE,,234.45,0,13,2719.2,1648.76,Residential,New Homestead,5,31,4,31,4,4-20,-79.92609121406564,40.385229147982464
2000284,0091K00011000000,CHORD ST,"CONNELLSVILLE, PA",232.53,0,13,2889.9,1876.39,Residential,New Homestead,5,31,4,31,4,4-20,-79.92492147348321,40.389308696813686
2000285,0090R00174000000,ARMORHILL AVE,"CASSELBERRY, FL",358.33,0,13,4275.57,2666.38,Residential,New Homestead,5,31,4,31,4,4-20,-79.92219389221572,40.395239324084656
2000286,0090R00173000000,ARMORHILL AVE,"CASSELBERRY, FL",358.33,0,13,4248.38,2631.95,Residential,New Homestead,5,31,4,31,4,4-20,-79.92213338389547,40.39528764194456
2000287,0090R00175000000,ARMORHILL AVE,"CASSELBERRY, FL",358.33,0,13,4248.38,2631.95,Residential,New Homestead,5,31,4,31,4,4-20,-79.9222621196855,40.39519566442774
2000288,0091P00214000000,HOMERIDGE DR,"HOMESTEAD, PA",236.34,0,13,2763.33,1686.88,Residential,New Homestead,5,31,4,31,4,4-20,-79.92629884768502,40.38566969794008
2000289,0091P00170000000,HOMERIDGE DR,"HOMESTEAD, PA",240.16,0,13,2814.8,1722.75,Residential,New Homestead,5,31,4,31,4,4-20,-79.92615573344419,40.38634249107237
2000290,0134B00330000000,MIFFLIN RD,"PITTSBURGH, PA",9.54,0,13,3884.53,4979.64,Residential,New Homestead,5,31,4,31,4,4-20,-79.92832947545878,40.38238256857903
2000291,0138B00110000000,723 MAYTIDE ST,"PITTSBURGH, PA",0,0,13,9648.34,8811.12,Residential,Overbrook,4,32,4,32,3,4-23,-79.99238093454308,40.3836772443663
2000292,0095J00313000000,JACOB ST,"PITTSBURGH, PA",587.05,0,13,5232.05,3287.66,Residential,Overbrook,4,32,4,32,3,4-25,-79.99913322655966,40.38797661249806
2000293,0095K00140000000,WAYSIDE ST,"PITTSBURGH, PA",0,0,13,1452.33,567.62,Residential,Overbrook,4,32,4,32,3,4-23,-79.99386404940662,40.38864023757419
2000294,0095K00136000000,WAYSIDE ST,"PITTSBURGH, PA",0,0,13,1457.34,503.21,Residential,Overbrook,4,32,4,32,3,4-23,-79.99360972929613,40.38873187326285
2000295,0077F00192000000,52 TRETOW ST,"PITTSBURGH, PA",556.55,0,13,6432.74,3877.94,Residential,Perry North,1,26,1,26,1,1-15,-80.00899292210339,40.478594643487455
2000296,0077F00227000000,BOTHWELL ST,"PITTSBURGH, PA",85.78,0,13,954.03,565.47,Residential,Perry North,1,26,1,26,1,1-15,-80.0102744968474,40.47772178439807
2000297,0115H00095000000,121 HEMPHILL ST,"PITTSBURGH, PA",467.71,0,13,6855.54,4699.24,Residential,Perry North,1,26,1,26,1,1-15,-80.01819612079747,40.488386254836726
2000298,0077F00193000000,50 TRETOW ST,"RIVERSIDE, CA",15.25,0,13,1617.75,2353.34,Residential,Perry North,1,26,1,26,1,1-15,-80.00901950749709,40.47851258936543
2000299,0116E00225000000,GOULD AVE,"PITTSBURGH, PA",110.55,0,13,1288.92,784.42,Residential,Perry North,1,26,1,26,1,1-15,-80.0152158293271,40.4876496094659
2000300,0077F00229000000,306 BOTHWELL ST,"PITTSBURGH, PA",193.82,0,13,3466.24,2614.33,Residential,Perry North,1,26,1,26,1,1-15,-80.0103999140083,40.4777164821854
2000301,0115C00221000000,PORTMAN AVE,"PITTSBURGH, PA",377.39,0,13,4937.05,5086.21,Residential,Perry North,1,26,1,26,1,1-15,-80.02250431244869,40.48965324060246
2000302,0163N00094000000,MONTANA ST,"EAST PALESTINE, OH",396.45,0,13,4866.48,3122.39,Residential,Perry North,1,26,1,26,1,1-15,-80.01407350730534,40.49331583825406
2000303,0115D00285000000,MAIRDALE AVE,"PITTSBURGH, PA",352.62,0,13,4113.22,2504.61,Residential,Perry North,1,26,1,26,1,1-15,-80.01930879800362,40.490263678868445
2000304,0045M00291000000,CHESTER AVE,"PITTSBURGH, PA",6.99,0,13,6246.6,8153.13,Residential,Perry South,6,26,1,26,1,1-12,-80.01629001884437,40.46671981544364
2000305,0046N00330000000,521 MCCLINTOCK AVE,"PITTSBURGH, PA",1492.41,0,13,11650.87,20186.34,Residential,Perry South,6,25,1,25,1,1-10,-80.01442595376894,40.462526954732056
2000306,0046J00308000000,W BURGESS ST,"PITTSBURGH, PA",17.16,0,13,3777.51,3824.39,Residential,Perry South,6,26,1,26,1,1-12,-80.01210580311819,40.46651875930016
2000307,0046L00121000000,SEABRIGHT ST,"CORAOPOLIS, PA",131.52,0,13,1426.52,929.12,Residential,Perry South,6,26,1,26,1,1-22,-80.00635691117573,40.46683258387911
2000308,0046F00043000000,KENWOOD AVE,"PITTSBURGH, PA",266.84,0,13,2052.51,1094.06,Residential,Perry South,6,26,1,26,1,1-23,-80.00962361453145,40.469529427406286
2000309,0023B00089000000,FEDERAL ST,"PITTSBURGH, PA",30.5,0,13,373.57,240.61,Residential,Perry South,1,25,1,25,1,1-10,-80.00913892699037,40.46208311007355
2000310,0077N00209000000,LELAND ST,"PHILADELPHIA, PA",30.5,0,13,395.82,268.79,Residential,Perry South,6,26,1,26,1,1-23,-80.01264037287606,40.47326848441363
2000311,0077P00094000000,2643 MAPLE AVE,"PITTSBURGH, PA",579.44,0,13,7739.31,5477.95,Residential,Perry South,6,26,1,26,1,1-23,-80.0085860112467,40.47233895199967
2000312,0046N00152000000,2144 HOLYOKE ST,"PITTSBURGH, PA",855.8,0,13,11177.32,10672.14,Residential,Perry South,6,25,1,25,1,1-10,-80.01386659263255,40.46411010252936
2000313,0077P00005000000,228 KENNEDY AVE,"PITTSBURGH, PA",781.48,0,13,7381.95,4451.94,Residential,Perry South,6,26,1,26,1,1-23,-80.01168240905008,40.4743608416303
2000314,0045S00254000000,MELROSE AVE,,562.28,0,13,10330.33,7444,Residential,Perry South,6,25,1,25,1,1-12,-80.01804128667673,40.46253883572949
2000315,0045S00334000000,STRAUSS ST,"PITTSBURGH, PA",43.85,0,13,505.68,307.34,Residential,Perry South,6,26,1,26,1,1-12,-80.0200449969151,40.46459800132843
2000316,0046G00065000000,HAZELTON ST,"ATLANTIC BEACH, FL",17.16,0,13,264.41,204.06,Residential,Perry South,6,26,1,26,1,1-22,-80.00657387291724,40.468418781519546
2000317,0046N00050000000,515 MELROSE AVE,"PITTSBURGH, PA",747.15,0,13,9345.22,6101.7,Residential,Perry South,6,25,1,25,1,1-12,-80.01539968991406,40.4641110860673
2000318,0077P00192000000,2723 VETERAN ST,"PITTSBURGH, PA",502.04,0,13,7048.57,4470.78,Residential,Perry South,6,26,1,26,1,1-23,-80.00965688766382,40.47325220805279
2000319,0046C00307000000,2447 LYZELL ST,"PITTSBURGH, PA",642.33,0,13,8035.35,5244.59,Residential,Perry South,6,26,1,26,1,1-22,-80.00605821834525,40.4699016499977
2000320,0046G00082000000,2326 OSGOOD ST,"PITTSBURGH, PA",65.2,0,13,1093.54,855.63,Residential,Perry South,6,26,1,26,1,1-22,-80.00739761542681,40.46740708978017
2000321,0023A00093000000,NORMAN ST,"PITTSBURGH, PA",7.62,0,13,2052.39,2424.33,Residential,Perry South,6,25,1,25,1,1-10,-80.01434440427664,40.46217221797248
2000322,0046N00211000000,2018 DRUM ST,"PITTSBURGH, PA",1273.2,0,13,14719.58,5997.48,Residential,Perry South,6,25,1,25,1,1-10,-80.01328831132096,40.46446846911924
2000323,0046J00016000000,CHESTER AVE,"PITTSBURGH, PA",261.13,0,13,3743.17,3550.61,Residential,Perry South,6,26,1,26,1,1-12,-80.01533108035235,40.467131377717
2000324,0046N00146000000,HOLYOKE ST,"PITTSBURGH, PA",7.62,0,13,3775.54,5022.9,Residential,Perry South,6,25,1,25,1,1-12,-80.01408555728747,40.46447044776148
2000325,0045S00334000A00,STRAUSS ST,"PITTSBURGH, PA",38.12,0,13,481.14,318.79,Residential,Perry South,6,26,1,26,1,1-12,-80.02004388765889,40.46456042439712
2000326,0077N00207000000,2724 LELAND ST,"PHILADELPHIA, PA",811.95,0,13,9976.09,6395.68,Residential,Perry South,6,26,1,26,1,1-23,-80.01263635106855,40.47319341927563
2000327,0046B00147000000,2903 N CHARLES ST,"PITTSBURGH, PA",678.56,0,13,9041.65,6187.28,Residential,Perry South,6,26,1,26,1,1-23,-80.01106555176794,40.47078890652811
2000328,0126H00271000000,7232 MEADE ST,"PITTSBURGH, PA",1368.51,0,13,15723.6,9548.61,Residential,Point Breeze North,9,14,2,14,4,3-14,-79.89960117231638,40.449398174692746
2000329,0026E00178000000,RUTHVEN ST,"PITTSBURGH, PA",19.06,0,13,403.29,416.5,Residential,Polish Hill,7,6,3,6,2,2-6,-79.96478920369091,40.459364069845904
2000330,0042E00065000000,3444 UNIVERSAL ST,"PITTSBURGH, PA",825.3,0,13,10828.77,2291.12,Residential,Sheraden,2,20,5,20,6,1-16,-80.06534076013244,40.458214021789566
2000331,0021J00066000000,SACRAMENTO AVE,"PITTSBURGH, PA",17.16,0,13,554.12,538.65,Residential,Sheraden,2,20,5,20,6,1-16,-80.04813085836686,40.455726152188376
2000332,0021J00083000000,2904 SACRAMENTO AVE,"PITTSBURGH, PA",657.58,0,13,4467.37,2058.85,Residential,Sheraden,2,20,5,20,6,1-16,-80.0490339065424,40.45666823323278
2000333,0042G00068000000,STAFFORD ST,"SHEFFIELD, PA",97.22,0,13,1147.14,707.14,Residential,Sheraden,2,20,5,20,6,1-16,-80.05501044838815,40.459956891073055
2000334,0042G00074000000,3241 STAFFORD ST,"DUQUESNE, PA",426.97,0,13,5161.47,3335.39,Residential,Sheraden,2,20,5,20,6,1-16,-80.0546029358533,40.459665654587134
2000335,0042S00122000000,2764 BERGMAN ST,"YOUNGWOOD, PA",1368.51,0,13,15817.67,9438.8,Residential,Sheraden,2,20,5,20,6,1-16,-80.05184682694927,40.45372946243347
2000336,0042P00217000000,3061 CHARTIERS AVE,"CARTHAGE, NC",842.45,0,13,10052.94,6269.92,Residential,Sheraden,2,20,5,20,6,1-16,-80.06054173230349,40.45360943335853
2000337,0042S00016000000,2791 BERGMAN ST,"PITTSBURGH, PA",505.09,0,13,11632.05,7840.6,Residential,Sheraden,2,20,5,20,6,1-16,-80.05286705228892,40.45417328031051
2000338,0042G00070000000,STAFFORD ST,"SHEFFIELD, PA",11.44,0,13,156.48,110.96,Residential,Sheraden,2,20,5,20,6,1-16,-80.0548423877579,40.459870584312654
2000339,0029M00308000000,SWINBURNE ST,"PITTSBURGH, PA",0,0,13,2790.07,4194.89,Commercial,South Oakland,3,4,3,4,4,2-11,-79.95034347918919,40.42828360716207
2000340,0003D00050000000,S 16TH ST,"BRIDGEVILLE, PA",1113.1,0,13,13838.27,9041.23,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.98380363536282,40.432057781444826
2000341,0030J00030000000,3257 JOSEPHINE ST,"PITTSBURGH, PA",436.48,0,13,4956.35,2957.99,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.96506506429324,40.41827904279944
2000342,0047C00065000000,120 SCHUBERT ST,"PITTSBURGH, PA",214.09,0,13,6246.53,6659.4,Residential,Spring Garden,1,26,1,26,1,1-11,-79.98887675500758,40.47182107617276
2000343,0024A00131000000,RADNER ST,"FISHER, PA",240.16,0,13,2804.92,1710.23,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.9983400557358,40.461932317221674
2000344,0047A00191000000,1122 FABYAN ST,"ALTAMONTE SPRI, FL",911.09,0,13,6498.46,3943.06,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.99591301104707,40.47079809180691
2000345,0032B00163000000,FISHER ST,"HOLLIDAYSBURG, PA",181.08,0,13,3077.3,3090.46,Residential,St. Clair,3,16,4,16,3,4-8,-79.9763412343693,40.41161958359661
2000346,0032F00278000000,726 FISHER ST,"PITTSBURGH, PA",181.5,0,13,3311.33,2494.97,Residential,St. Clair,3,16,4,16,3,4-8,-79.97592578568755,40.411255857256734
2000347,0120P00084000000,5601 CAMELIA ST,"PITTSBURGH, PA",1635.37,0,13,19616.78,11709.74,Residential,Stanton Heights,7,10,2,10,5,3-5,-79.94376636635573,40.48211394429545
2000348,0120P00169000000,57TH ST,"PITTSBURGH, PA",131.52,0,13,1548.14,951.88,Residential,Stanton Heights,7,10,2,10,5,3-5,-79.94374082206147,40.48257342401438
2000349,0081F00141000000,969 WOODBINE ST,"IRVING, TX",0,0,13,14772.7,19635.22,Residential,Stanton Heights,9,10,2,10,5,3-7,-79.94251608888315,40.47769346320087
2000350,0120P00017000000,5605 CELADINE ST,"PITTSBURGH, PA",125.11,0,13,1698.29,1371.85,Residential,Stanton Heights,7,10,2,10,5,3-5,-79.94509003214905,40.48210130784342
2000351,0027B00161000000,738 ANAHEIM ST,"PITTSBURGH, PA",1509.55,0,13,18106.07,11352.14,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96196637723202,40.45216972575833
2000352,0026P00098000000,833 CLARISSA ST,"PITTSBURGH, PA",937.75,0,13,10592.47,7317.31,Residential,Upper Hill,6,5,3,5,2,2-22,-79.95870116989225,40.4529959073538
2000353,0027B00154000000,733 ANAHEIM ST,"PITTSBURGH, PA",962.54,0,13,6775.77,3217.15,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96153950536558,40.452504699262015
2000354,0027B00005000000,822 CLARISSA ST,"PITTSBURGH, PA",94.09,0,13,2469.7,1686.88,Residential,Upper Hill,6,5,3,5,2,2-22,-79.9591549279725,40.4527083693541
2000355,0027B00267000000,CHEROKEE ST,"PITTSBURGH, PA",0,0,13,3124.84,4131.44,Residential,Upper Hill,6,5,3,5,2,2-22,-79.96132635298807,40.45183612354443
2000356,0026J00328000000,3391 MONROE ST,"PITTSBURGH, PA",560.38,0,13,7006.78,4571.23,Residential,Upper Hill,6,5,3,5,2,2-24,-79.96307661102193,40.45557523614352
2000357,0080D00066000000,5263 CARNEGIE ST,"PITTSBURGH, PA",1292.29,0,13,16067.78,10492.29,Residential,Upper Lawrenceville,7,10,2,10,2,3-5,-79.9522383477704,40.48158882622342
2000358,0018E00082000000,WARRIORS RD,"SARVER, PA",76.24,0,13,944.98,615.64,Residential,Westwood,2,28,5,28,6,1-18,-80.04826565545734,40.43013819169271
2000359,0041E00184000000,MIDDLETOWN RD,"PITTSBURGH, PA",177.27,0,13,2306.35,1559.11,Residential,Windgap,2,28,5,28,6,1-16,-80.06569147345861,40.449755589688
2000360,0032E00347000000,OTTILLIA ST,,3.08,0,14,36.83,30.46,Residential,,,,,,,,,
2000361,0003R00325000000,EUREKA ST,"PITTSBURGH, PA",7.62,0,14,273.41,359.28,Residential,Allentown,3,18,4,18,3,4-5,-79.9906013801823,40.42361277289404
2000362,0014B00087000000,727 CARNIVAL WAY,"RICHMOND, UT",409.8,0,14,5725.18,4152.91,Residential,Allentown,3,18,4,18,3,4-5,-79.99480901923833,40.42243291996964
2000363,0014C00273000000,E WARRINGTON AVE,"PITTSBURGH, PA",36.22,0,14,2101.17,2617.78,Commercial,Allentown,3,18,4,18,3,4-6,-79.9907134323593,40.42161810325076
2000364,0014E00302000000,MILLBRIDGE ST,"PITTSBURGH, PA",59.1,0,14,1616.05,1867.7,Residential,Allentown,3,18,4,18,3,4-21,-79.99548809595335,40.41974980966275
2000365,0014A00213000000,54 MILLBRIDGE ST,"PITTSBURGH, PA",516.54,0,14,7002.27,4953.62,Residential,Allentown,3,18,4,18,3,4-5,-79.99598430895455,40.42251824640305
2000366,0014F00357000000,836 FREELAND ST,"CANONSBURG, PA",259.24,0,14,2998.54,1853.2,Residential,Allentown,3,18,4,18,3,4-6,-79.99224209635517,40.418974176241726
2000367,0014F00272000000,830 CLIMAX ST,"BETHEL PARK, PA",649.96,0,14,9064.43,6565.75,Residential,Allentown,3,18,4,18,3,4-6,-79.9924557315801,40.41981189435749
